,Unnamed: 0,ref_publisher_id,ref_app_id,platform,day_date,impressions,clicks,spend,installs,ad_revenue_d0,iap_d0,retention_users_d0,ad_revenue_d1,iap_d1,retention_users_d1,installs_with_nan,spend_with_nan,clicks_with_nan,impressions_with_nan,ad_revenue_d0_with_nan,ad_revenue_d1_with_nan,retention_users_d0_with_nan,retention_users_d1_with_nan,iap_d0_with_nan,iap_d1_with_nan,dimset,publisher,metric,year,month,day,weekday,quarter,monthInQuarter,weekend,partOfMonth
183,183,1019,73319,1,2023-10-25,934381.0,226954.0,4618.924002999999,22510.0,2299.2733429999994,0.0,0.0,2758.1815380000003,0.0,0.0,22510.0,4618.924002999999,226954.0,934381.0,2299.2733429999994,2758.1815380000003,,,,,218,1019,80,2023,9,24,2,3,0,0,2
184,184,1019,73319,1,2023-10-26,1105500.0,231071.0,4646.063072999999,22890.0,2288.584232921514,0.0,0.0,2755.030964610992,0.0,0.0,22890.0,4646.063072999999,231071.0,1105500.0,2288.584232921514,2755.030964610992,,,,,218,1019,80,2023,9,25,3,3,0,0,2
185,185,1019,73319,1,2023-10-27,1219382.0,260426.0,5384.1846669999995,26956.0,2680.405169265743,0.0,0.0,3255.585159314741,0.0,0.0,26956.0,5384.1846669999995,260426.0,1219382.0,2680.405169265743,3255.585159314741,,,,,218,1019,80,2023,9,26,4,3,0,0,2
186,186,1019,73319,1,2023-10-28,1434995.0,309686.0,7515.209487999998,37615.0,3769.55112781173,0.0,0.0,4536.00401781173,0.0,0.0,37615.0,7515.209487999998,309686.0,1434995.0,3769.55112781173,4536.00401781173,,,,,218,1019,80,2023,9,27,5,3,0,1,2
187,187,1019,73319,1,2023-10-29,1585497.0,349251.0,7983.447826999998,43664.0,4291.688538485256,0.0,0.0,4878.986701485257,0.0,0.0,43664.0,7983.447826999998,349251.0,1585497.0,4291.688538485256,4878.986701485257,,,,,218,1019,80,2023,9,28,6,3,0,1,2
188,188,1019,73319,1,2023-10-30,1152421.0,253431.0,5347.112209000001,30574.0,2771.5883547676885,0.0,0.0,3229.1947821743365,0.0,0.0,30574.0,5347.112209000001,253431.0,1152421.0,2771.5883547676885,3229.1947821743365,,,,,218,1019,80,2023,9,29,0,3,0,0,2
189,189,1019,73319,1,2023-10-31,1105986.0,259363.0,5120.655884,28719.0,2479.366144402221,0.0,0.0,2958.001566402221,0.0,0.0,28719.0,5120.655884,259363.0,1105986.0,2479.366144402221,2958.001566402221,,,,,218,1019,80,2023,9,30,1,3,0,0,3
190,190,1019,73319,1,2023-11-01,1449474.0,277322.0,5415.587822,30716.0,2620.328155759926,0.0,0.0,3173.557852858778,0.0,0.0,30716.0,5415.587822,277322.0,1449474.0,2620.328155759926,3173.557852858778,,,,,218,1019,80,2023,10,0,2,3,1,0,0
191,191,1019,73319,1,2023-11-02,1475086.0,297399.0,5955.29463,32150.0,2927.3860949162768,0.0,0.0,3522.6216589162755,0.0,0.0,32150.0,5955.29463,297399.0,1475086.0,2927.3860949162768,3522.6216589162755,,,,,218,1019,80,2023,10,1,3,3,1,0,0
192,192,1019,73319,1,2023-11-03,1360178.0,293202.0,6248.096393,33899.0,3254.0706912059204,0.0,0.0,3928.4584281428656,0.0,0.0,33899.0,6248.096393,293202.0,1360178.0,3254.0706912059204,3928.4584281428656,,,,,218,1019,80,2023,10,2,4,3,1,0,0
193,193,1019,73319,1,2023-11-04,1619636.0,389444.0,8910.089545,44223.0,4528.14326153897,0.0,0.0,5449.917552538973,0.0,0.0,44223.0,8910.089545,389444.0,1619636.0,4528.14326153897,5449.917552538973,,,,,218,1019,80,2023,10,3,5,3,1,1,0
194,194,1019,73319,1,2023-11-05,1677028.0,358075.0,8310.173902,41091.0,4346.845510357587,0.0,0.0,4991.974120357587,0.0,0.0,41091.0,8310.173902,358075.0,1677028.0,4346.845510357587,4991.974120357587,,,,,218,1019,80,2023,10,4,6,3,1,1,0
195,195,1019,73319,1,2023-11-06,1189902.0,230795.0,5220.092056,26628.0,2742.059476324534,0.0,0.0,3273.850984976885,0.0,0.0,26628.0,5220.092056,230795.0,1189902.0,2742.059476324534,3273.850984976885,,,,,218,1019,80,2023,10,5,0,3,1,0,0
196,196,1019,73319,1,2023-11-07,1184828.0,268533.0,6120.275484999998,27986.0,3091.769067337963,0.0,0.0,3665.4575343379615,0.0,0.0,27986.0,6120.275484999998,268533.0,1184828.0,3091.769067337963,3665.4575343379615,,,,,218,1019,80,2023,10,6,1,3,1,0,0
197,197,1019,73319,1,2023-11-08,1283287.0,237262.0,5279.607919000001,25304.0,2619.222072858822,0.0,0.0,3138.7160148588214,0.0,0.0,25304.0,5279.607919000001,237262.0,1283287.0,2619.222072858822,3138.7160148588214,,,,,218,1019,80,2023,10,7,2,3,1,0,0
198,198,1019,73319,1,2023-11-09,1186203.0,260337.0,5923.876221000001,26651.0,2733.588214553931,0.0,0.0,3295.7386895539307,0.0,0.0,26651.0,5923.876221000001,260337.0,1186203.0,2733.588214553931,3295.7386895539307,,,,,218,1019,80,2023,10,8,3,3,1,0,0
199,199,1019,73319,1,2023-11-10,1951720.0,335054.0,8125.738544,34013.0,3671.152538403905,0.0,0.0,4488.824948403906,0.0,0.0,34013.0,8125.738544,335054.0,1951720.0,3671.152538403905,4488.824948403906,,,,,218,1019,80,2023,10,9,4,3,1,0,0
200,200,1019,73319,1,2023-11-11,2486059.0,398678.0,9416.307078,42539.0,4681.626182868465,0.0,0.0,5561.71198686846,0.0,0.0,42539.0,9416.307078,398678.0,2486059.0,4681.626182868465,5561.71198686846,,,,,218,1019,80,2023,10,10,5,3,1,1,1
201,201,1019,73319,1,2023-11-12,2080032.0,372797.0,8772.215622000002,40535.0,4342.143834859859,0.0,0.0,4978.522619412892,0.0,0.0,40535.0,8772.215622000002,372797.0,2080032.0,4342.143834859859,4978.522619412892,,,,,218,1019,80,2023,10,11,6,3,1,1,1
202,202,1019,73319,1,2023-11-13,1567841.0,277271.0,5927.639228999999,27332.0,2705.503915,0.0,0.0,3260.5360509204284,0.0,0.0,27332.0,5927.639228999999,277271.0,1567841.0,2705.503915,3260.5360509204284,,,,,218,1019,80,2023,10,12,0,3,1,0,1
203,203,1019,73319,1,2023-11-14,1574234.0,281304.0,5877.914271999999,26939.0,2736.1777291169697,0.0,0.0,3325.829191776018,0.0,0.0,26939.0,5877.914271999999,281304.0,1574234.0,2736.1777291169697,3325.829191776018,,,,,218,1019,80,2023,10,13,1,3,1,0,1
204,204,1019,73319,1,2023-11-15,1623237.0,259786.0,5199.639559999999,25446.0,2630.6366982104723,0.0,0.0,3132.6862192104727,0.0,0.0,25446.0,5199.639559999999,259786.0,1623237.0,2630.6366982104723,3132.6862192104727,,,,,218,1019,80,2023,10,14,2,3,1,0,1
205,205,1019,73319,1,2023-11-16,1827347.0,244379.0,5327.286909999999,25127.0,2584.067122,0.0,0.0,3142.724227999999,0.0,0.0,25127.0,5327.286909999999,244379.0,1827347.0,2584.067122,3142.724227999999,,,,,218,1019,80,2023,10,15,3,3,1,0,1
206,206,1019,73319,1,2023-11-17,2402228.0,306159.0,6416.423364,30193.0,2952.640788,0.0,0.0,3624.986030999999,0.0,0.0,30193.0,6416.423364,306159.0,2402228.0,2952.640788,3624.986030999999,,,,,218,1019,80,2023,10,16,4,3,1,0,1
207,207,1019,73319,1,2023-11-18,3219306.0,433017.0,10136.271088,42470.0,4757.228310914037,0.0,0.0,5787.729250392958,0.0,0.0,42470.0,10136.271088,433017.0,3219306.0,4757.228310914037,5787.729250392958,,,,,218,1019,80,2023,10,17,5,3,1,1,1
208,208,1019,73319,1,2023-11-19,3066018.0,396428.0,8844.426128,39582.0,4381.612781881477,0.0,0.0,5127.680761881478,0.0,0.0,39582.0,8844.426128,396428.0,3066018.0,4381.612781881477,5127.680761881478,,,,,218,1019,80,2023,10,18,6,3,1,1,1
209,209,1019,73319,1,2023-11-20,2236411.0,293744.0,7002.904896999999,29142.0,3397.728505602071,0.0,0.0,4135.664792602072,0.0,0.0,29142.0,7002.904896999999,293744.0,2236411.0,3397.728505602071,4135.664792602072,,,,,218,1019,80,2023,10,19,0,3,1,0,1
210,210,1019,73319,1,2023-11-21,2287687.0,326743.0,8001.43751,30202.0,3937.2600997241702,0.0,0.0,4828.447783724172,0.0,0.0,30202.0,8001.43751,326743.0,2287687.0,3937.2600997241702,4828.447783724172,,,,,218,1019,80,2023,10,20,1,3,1,0,2
211,211,1019,73319,1,2023-11-22,2702985.0,499618.0,12871.530560000005,38296.0,5539.762432643662,0.0,0.0,6896.29044364366,0.0,0.0,38296.0,12871.530560000005,499618.0,2702985.0,5539.762432643662,6896.29044364366,,,,,218,1019,80,2023,10,21,2,3,1,0,2
212,212,1019,73319,1,2023-11-23,2839344.0,595937.0,16021.341554,43774.0,6849.940325314572,0.0,0.0,8413.661164314572,0.0,0.0,43774.0,16021.341554,595937.0,2839344.0,6849.940325314572,8413.661164314572,,,,,218,1019,80,2023,10,22,3,3,1,0,2
213,213,1019,73319,1,2023-11-24,2503634.0,472760.0,13338.273933999995,40277.0,5974.601260157974,0.0,0.0,7265.798652624259,0.0,0.0,40277.0,13338.273933999995,472760.0,2503634.0,5974.601260157974,7265.798652624259,,,,,218,1019,80,2023,10,23,4,3,1,0,2
214,214,1019,73319,1,2023-11-25,2841300.0,548741.0,14499.317681,46038.0,6294.843572892632,0.0,0.0,7684.776548154228,0.0,0.0,46038.0,14499.317681,548741.0,2841300.0,6294.843572892632,7684.776548154228,,,,,218,1019,80,2023,10,24,5,3,1,1,2
215,215,1019,73319,1,2023-11-26,2804705.0,548806.0,14207.867440000002,44152.0,6174.276464178237,0.0,0.0,7070.420810133797,0.0,0.0,44152.0,14207.867440000002,548806.0,2804705.0,6174.276464178237,7070.420810133797,,,,,218,1019,80,2023,10,25,6,3,1,1,2
216,216,1019,73319,1,2023-11-27,2054544.0,320583.0,8739.105380000003,26884.0,3509.513119005026,0.0,0.0,4221.097348696094,0.0,0.0,26884.0,8739.105380000003,320583.0,2054544.0,3509.513119005026,4221.097348696094,,,,,218,1019,80,2023,10,26,0,3,1,0,2
217,217,1019,73319,1,2023-11-28,1861802.0,259909.0,6940.119059000001,23867.0,2911.1789328232576,0.0,0.0,3495.9916658232582,0.0,0.0,23867.0,6940.119059000001,259909.0,1861802.0,2911.1789328232576,3495.9916658232582,,,,,218,1019,80,2023,10,27,1,3,1,0,2
218,218,1019,73319,1,2023-11-29,1901129.0,232477.0,6409.581733000001,23158.0,2763.6202855617626,0.0,0.0,3338.655949561762,0.0,0.0,23158.0,6409.581733000001,232477.0,1901129.0,2763.6202855617626,3338.655949561762,,,,,218,1019,80,2023,10,28,2,3,1,0,2
219,219,1019,73319,1,2023-11-30,1742117.0,259587.0,7026.495301000002,24318.0,2991.342758276084,0.0,0.0,3628.527146276084,0.0,0.0,24318.0,7026.495301000002,259587.0,1742117.0,2991.342758276084,3628.527146276084,,,,,218,1019,80,2023,10,29,3,3,1,0,2
220,220,1019,73319,1,2023-12-01,2062012.0,339935.0,8279.448999999997,28472.0,3431.0103087075504,0.0,0.0,4264.768824447086,0.0,0.0,28472.0,8279.448999999997,339935.0,2062012.0,3431.0103087075504,4264.768824447086,,,,,218,1019,80,2023,11,0,4,3,2,0,0
221,221,1019,73319,1,2023-12-02,2873462.0,589285.0,14686.773745,43288.0,6239.109565296551,0.0,0.0,7633.67354329655,0.0,0.0,43288.0,14686.773745,589285.0,2873462.0,6239.109565296551,7633.67354329655,,,,,218,1019,80,2023,11,1,5,3,2,1,0
222,222,1019,73319,1,2023-12-03,2853209.0,367912.0,9939.672420999996,35976.0,4672.855385570761,0.0,0.0,5334.70394757076,0.0,0.0,35976.0,9939.672420999996,367912.0,2853209.0,4672.855385570761,5334.70394757076,,,,,218,1019,80,2023,11,2,6,3,2,1,0
223,223,1019,73319,1,2023-12-04,1715339.0,191707.0,5680.025618,22466.0,2286.3992557392994,0.0,0.0,2731.0725707392994,0.0,0.0,22466.0,5680.025618,191707.0,1715339.0,2286.3992557392994,2731.0725707392994,,,,,218,1019,80,2023,11,3,0,3,2,0,0
224,224,1019,73319,1,2023-12-05,1716265.0,193448.0,4889.109239999999,21378.0,2190.3327014853603,0.0,0.0,2631.3960653635513,0.0,0.0,21378.0,4889.109239999999,193448.0,1716265.0,2190.3327014853603,2631.3960653635513,,,,,218,1019,80,2023,11,4,1,3,2,0,0
225,225,1019,73319,1,2023-12-06,1805598.0,209738.0,5397.201141000001,22214.0,2457.8991609999994,0.0,0.0,2985.3520970000004,0.0,0.0,22214.0,5397.201141000001,209738.0,1805598.0,2457.8991609999994,2985.3520970000004,,,,,218,1019,80,2023,11,5,2,3,2,0,0
226,226,1019,73319,1,2023-12-07,1820119.0,222942.0,5919.708543999999,24134.0,2776.658115210442,0.0,0.0,3340.1160942104425,0.0,0.0,24134.0,5919.708543999999,222942.0,1820119.0,2776.658115210442,3340.1160942104425,,,,,218,1019,80,2023,11,6,3,3,2,0,0
227,227,1019,73319,1,2023-12-08,1850433.0,259241.0,6214.312321000001,29574.0,3129.657369811659,0.0,0.0,3789.987721811659,0.0,0.0,29574.0,6214.312321000001,259241.0,1850433.0,3129.657369811659,3789.987721811659,,,,,218,1019,80,2023,11,7,4,3,2,0,0
228,228,1019,73319,1,2023-12-09,2302314.0,380953.0,9670.163191999998,41206.0,4721.245238826776,0.0,0.0,5645.470859826778,0.0,0.0,41206.0,9670.163191999998,380953.0,2302314.0,4721.245238826776,5645.470859826778,,,,,218,1019,80,2023,11,8,5,3,2,1,0
229,229,1019,73319,1,2023-12-10,2351355.0,326171.0,8669.347016,37535.0,4311.612924467995,0.0,0.0,4932.507161467995,0.0,0.0,37535.0,8669.347016,326171.0,2351355.0,4311.612924467995,4932.507161467995,,,,,218,1019,80,2023,11,9,6,3,2,1,0
230,230,1019,73319,1,2023-12-11,1776887.0,249608.0,6301.215785,25933.0,2850.940144792293,0.0,0.0,3442.6156357922923,0.0,0.0,25933.0,6301.215785,249608.0,1776887.0,2850.940144792293,3442.6156357922923,,,,,218,1019,80,2023,11,10,0,3,2,0,1
231,231,1019,73319,1,2023-12-12,1814707.0,318353.0,7469.168925000001,29054.0,3161.401546853504,0.0,0.0,3869.903911853503,0.0,0.0,29054.0,7469.168925000001,318353.0,1814707.0,3161.401546853504,3869.903911853503,,,,,218,1019,80,2023,11,11,1,3,2,0,1
232,232,1019,73319,1,2023-12-13,1984317.0,338987.0,7969.835064000001,30557.0,3323.591953677126,0.0,0.0,4049.9888706771258,0.0,0.0,30557.0,7969.835064000001,338987.0,1984317.0,3323.591953677126,4049.9888706771258,,,,,218,1019,80,2023,11,12,2,3,2,0,1
233,233,1019,73319,1,2023-12-14,1965192.0,381813.0,8992.552167000002,32376.0,3741.9856617039104,0.0,0.0,4561.82095770391,0.0,0.0,32376.0,8992.552167000002,381813.0,1965192.0,3741.9856617039104,4561.82095770391,,,,,218,1019,80,2023,11,13,3,3,2,0,1
234,234,1019,73319,1,2023-12-15,1989488.0,408874.0,9584.27639,34834.0,4070.209753869651,0.0,0.0,5038.041273060115,0.0,0.0,34834.0,9584.27639,408874.0,1989488.0,4070.209753869651,5038.041273060115,,,,,218,1019,80,2023,11,14,4,3,2,0,1
235,235,1019,73319,1,2023-12-16,2928985.0,565620.0,14280.408107000005,48588.0,6107.357229212445,0.0,0.0,7410.970424212444,0.0,0.0,48588.0,14280.408107000005,565620.0,2928985.0,6107.357229212445,7410.970424212444,,,,,218,1019,80,2023,11,15,5,3,2,1,1
236,236,1019,73319,1,2023-12-17,3149237.0,518224.0,12523.909614,46466.0,5669.82885750295,0.0,0.0,6601.946364502949,0.0,0.0,46466.0,12523.909614,518224.0,3149237.0,5669.82885750295,6601.946364502949,,,,,218,1019,80,2023,11,16,6,3,2,1,1
237,237,1019,73319,1,2023-12-18,2074353.0,397808.0,8464.001330999998,33497.0,3699.569995572541,0.0,0.0,4467.496782572541,0.0,0.0,33497.0,8464.001330999998,397808.0,2074353.0,3699.569995572541,4467.496782572541,,,,,218,1019,80,2023,11,17,0,3,2,0,1
238,238,1019,73319,1,2023-12-19,1723463.0,354163.0,7863.890305000001,31314.0,3503.940289129001,0.0,0.0,4203.85100709665,0.0,0.0,31314.0,7863.890305000001,354163.0,1723463.0,3503.940289129001,4203.85100709665,,,,,218,1019,80,2023,11,18,1,3,2,0,1
239,239,1019,73319,1,2023-12-20,1468392.0,357455.0,7784.412429,31623.0,3545.7474088290683,0.0,0.0,4290.434274829068,0.0,0.0,31623.0,7784.412429,357455.0,1468392.0,3545.7474088290683,4290.434274829068,,,,,218,1019,80,2023,11,19,2,3,2,0,1
240,240,1019,73319,1,2023-12-21,2532869.0,458347.0,10941.90963,36374.0,4585.499711606895,0.0,0.0,5642.034440606894,0.0,0.0,36374.0,10941.90963,458347.0,2532869.0,4585.499711606895,5642.034440606894,,,,,218,1019,80,2023,11,20,3,3,2,0,2
241,241,1019,73319,1,2023-12-22,2798454.0,503198.0,12915.845275,41094.0,5361.365044781219,0.0,0.0,6539.189325781215,0.0,0.0,41094.0,12915.845275,503198.0,2798454.0,5361.365044781219,6539.189325781215,,,,,218,1019,80,2023,11,21,4,3,2,0,2
242,242,1019,73319,1,2023-12-23,2672602.0,468856.0,11895.631433,43556.0,5374.711320789905,0.0,0.0,6562.142229789904,0.0,0.0,43556.0,11895.631433,468856.0,2672602.0,5374.711320789905,6562.142229789904,,,,,218,1019,80,2023,11,22,5,3,2,1,2
243,243,1019,73319,1,2023-12-24,2343623.0,509929.0,13229.850539999998,47123.0,6159.729113801382,0.0,0.0,7145.599378801383,0.0,0.0,47123.0,13229.850539999998,509929.0,2343623.0,6159.729113801382,7145.599378801383,,,,,218,1019,80,2023,11,23,6,3,2,1,2
793,793,1019,73329,1,2023-10-25,680300.0,280715.0,5690.808448000002,26809.0,2597.980603000001,0.0,0.0,3099.9135559999995,0.0,0.0,26809.0,5690.808448000002,280715.0,680300.0,2597.980603000001,3099.9135559999995,,,,,218,1019,80,2023,9,24,2,3,0,0,2
794,794,1019,73329,1,2023-10-26,1952447.0,270983.0,5780.608287,28063.0,2656.5095670000005,0.0,0.0,3182.0064230000007,0.0,0.0,28063.0,5780.608287,270983.0,1952447.0,2656.5095670000005,3182.0064230000007,,,,,218,1019,80,2023,9,25,3,3,0,0,2
795,795,1019,73329,1,2023-10-27,1142413.0,323134.0,7002.9617499999995,33787.0,3218.759077,0.0,0.0,3919.92450484981,0.0,0.0,33787.0,7002.9617499999995,323134.0,1142413.0,3218.759077,3919.92450484981,,,,,218,1019,80,2023,9,26,4,3,0,0,2
796,796,1019,73329,1,2023-10-28,1453374.0,401429.0,9187.001358000003,42541.0,4428.474612978279,0.0,0.0,5313.211808978282,0.0,0.0,42541.0,9187.001358000003,401429.0,1453374.0,4428.474612978279,5313.211808978282,,,,,218,1019,80,2023,9,27,5,3,0,1,2
797,797,1019,73329,1,2023-10-29,1374834.0,394657.0,9338.486272,42281.0,4537.605855859465,0.0,0.0,5244.648321859464,0.0,0.0,42281.0,9338.486272,394657.0,1374834.0,4537.605855859465,5244.648321859464,,,,,218,1019,80,2023,9,28,6,3,0,1,2
798,798,1019,73329,1,2023-10-30,956856.0,304208.0,6094.062551999999,30308.0,2851.773781,0.0,0.0,3389.4690759999994,0.0,0.0,30308.0,6094.062551999999,304208.0,956856.0,2851.773781,3389.4690759999994,,,,,218,1019,80,2023,9,29,0,3,0,0,2
799,799,1019,73329,1,2023-10-31,946274.0,315893.0,6058.11378,29131.0,2720.421454,0.0,0.0,3261.110275000001,0.0,0.0,29131.0,6058.11378,315893.0,946274.0,2720.421454,3261.110275000001,,,,,218,1019,80,2023,9,30,1,3,0,0,3
800,800,1019,73329,1,2023-11-01,1302199.0,325096.0,6299.079102000001,31054.0,2939.6261970000005,0.0,0.0,3540.5520159999996,0.0,0.0,31054.0,6299.079102000001,325096.0,1302199.0,2939.6261970000005,3540.5520159999996,,,,,218,1019,80,2023,10,0,2,3,1,0,0
801,801,1019,73329,1,2023-11-02,1115695.0,299802.0,5881.273106999999,31362.0,2944.9019190000004,0.0,0.0,3528.4728510000004,0.0,0.0,31362.0,5881.273106999999,299802.0,1115695.0,2944.9019190000004,3528.4728510000004,,,,,218,1019,80,2023,10,1,3,3,1,0,0
802,802,1019,73329,1,2023-11-03,1037327.0,348705.0,7019.560413000005,35360.0,3526.185459000001,0.0,0.0,4280.737355000001,0.0,0.0,35360.0,7019.560413000005,348705.0,1037327.0,3526.185459000001,4280.737355000001,,,,,218,1019,80,2023,10,2,4,3,1,0,0
803,803,1019,73329,1,2023-11-04,1378647.0,468624.0,9940.966566,46144.0,4838.717586999999,0.0,0.0,5862.570850000003,0.0,0.0,46144.0,9940.966566,468624.0,1378647.0,4838.717586999999,5862.570850000003,,,,,218,1019,80,2023,10,3,5,3,1,1,0
804,804,1019,73329,1,2023-11-05,1403698.0,474295.0,9756.459364999995,45023.0,4769.480486,0.0,0.0,5533.294569,0.0,0.0,45023.0,9756.459364999995,474295.0,1403698.0,4769.480486,5533.294569,,,,,218,1019,80,2023,10,4,6,3,1,1,0
805,805,1019,73329,1,2023-11-06,871919.0,312083.0,6064.573137,29776.0,2965.196232,0.0,0.0,3521.9765689999995,0.0,0.0,29776.0,6064.573137,312083.0,871919.0,2965.196232,3521.9765689999995,,,,,218,1019,80,2023,10,5,0,3,1,0,0
806,806,1019,73329,1,2023-11-07,1027088.0,305495.0,5982.670047,28848.0,3074.105418,0.0,0.0,3644.744569000001,0.0,0.0,28848.0,5982.670047,305495.0,1027088.0,3074.105418,3644.744569000001,,,,,218,1019,80,2023,10,6,1,3,1,0,0
807,807,1019,73329,1,2023-11-08,1226275.0,286216.0,5468.617840999999,27293.0,2656.0288140000007,0.0,0.0,3154.8037530000006,0.0,0.0,27293.0,5468.617840999999,286216.0,1226275.0,2656.0288140000007,3154.8037530000006,,,,,218,1019,80,2023,10,7,2,3,1,0,0
808,808,1019,73329,1,2023-11-09,899274.0,310836.0,5815.595036999999,28938.0,2662.0503110000004,0.0,0.0,3220.3653590000004,0.0,0.0,28938.0,5815.595036999999,310836.0,899274.0,2662.0503110000004,3220.3653590000004,,,,,218,1019,80,2023,10,8,3,3,1,0,0
809,809,1019,73329,1,2023-11-10,2042961.0,405825.0,8447.458808000001,37107.0,3780.833141000001,0.0,0.0,4618.6259850000015,0.0,0.0,37107.0,8447.458808000001,405825.0,2042961.0,3780.833141000001,4618.6259850000015,,,,,218,1019,80,2023,10,9,4,3,1,0,0
810,810,1019,73329,1,2023-11-11,2796792.0,501101.0,10868.60382,46917.0,5069.4548859999995,0.0,0.0,6096.767388999996,0.0,0.0,46917.0,10868.60382,501101.0,2796792.0,5069.4548859999995,6096.767388999996,,,,,218,1019,80,2023,10,10,5,3,1,1,1
811,811,1019,73329,1,2023-11-12,2701324.0,439869.0,9726.391260000004,43140.0,4727.456187000001,0.0,0.0,5413.456549999999,0.0,0.0,43140.0,9726.391260000004,439869.0,2701324.0,4727.456187000001,5413.456549999999,,,,,218,1019,80,2023,10,11,6,3,1,1,1
812,812,1019,73329,1,2023-11-13,1762471.0,353630.0,6975.336612999999,30695.0,3106.233493999999,0.0,0.0,3749.418310000001,0.0,0.0,30695.0,6975.336612999999,353630.0,1762471.0,3106.233493999999,3749.418310000001,,,,,218,1019,80,2023,10,12,0,3,1,0,1
813,813,1019,73329,1,2023-11-14,1594965.0,376602.0,7172.5508119999995,30552.0,3185.083406000001,0.0,0.0,3834.768926,0.0,0.0,30552.0,7172.5508119999995,376602.0,1594965.0,3185.083406000001,3834.768926,,,,,218,1019,80,2023,10,13,1,3,1,0,1
814,814,1019,73329,1,2023-11-15,1719964.0,354860.0,7032.533438999999,30927.0,3087.6754789999995,0.0,0.0,3671.019689,0.0,0.0,30927.0,7032.533438999999,354860.0,1719964.0,3087.6754789999995,3671.019689,,,,,218,1019,80,2023,10,14,2,3,1,0,1
815,815,1019,73329,1,2023-11-16,1993057.0,342245.0,6848.118715999999,31159.0,2853.542171,0.0,0.0,3448.650252,0.0,0.0,31159.0,6848.118715999999,342245.0,1993057.0,2853.542171,3448.650252,,,,,218,1019,80,2023,10,15,3,3,1,0,1
816,816,1019,73329,1,2023-11-17,2038538.0,396008.0,7667.840667999995,35993.0,3283.8326860000016,0.0,0.0,4011.351206,0.0,0.0,35993.0,7667.840667999995,396008.0,2038538.0,3283.8326860000016,4011.351206,,,,,218,1019,80,2023,10,16,4,3,1,0,1
817,817,1019,73329,1,2023-11-18,2786634.0,479824.0,10189.123335,46296.0,4726.708143,0.0,0.0,5698.991398000001,0.0,0.0,46296.0,10189.123335,479824.0,2786634.0,4726.708143,5698.991398000001,,,,,218,1019,80,2023,10,17,5,3,1,1,1
818,818,1019,73329,1,2023-11-19,3073580.0,531702.0,10738.638887,47238.0,5064.351426999998,0.0,0.0,5956.0988560000005,0.0,0.0,47238.0,10738.638887,531702.0,3073580.0,5064.351426999998,5956.0988560000005,,,,,218,1019,80,2023,10,18,6,3,1,1,1
819,819,1019,73329,1,2023-11-20,2219055.0,399328.0,8646.717993999999,36337.0,3988.424804,0.0,0.0,4863.025551000001,0.0,0.0,36337.0,8646.717993999999,399328.0,2219055.0,3988.424804,4863.025551000001,,,,,218,1019,80,2023,10,19,0,3,1,0,1
820,820,1019,73329,1,2023-11-21,2354699.0,394898.0,8637.627530999998,34827.0,4030.437206858622,0.0,0.0,4807.179982858622,0.0,0.0,34827.0,8637.627530999998,394898.0,2354699.0,4030.437206858622,4807.179982858622,,,,,218,1019,80,2023,10,20,1,3,1,0,2
821,821,1019,73329,1,2023-11-22,2614460.0,428093.0,10860.485989999996,38180.0,4553.691853,0.0,0.0,5520.081866999999,0.0,0.0,38180.0,10860.485989999996,428093.0,2614460.0,4553.691853,5520.081866999999,,,,,218,1019,80,2023,10,21,2,3,1,0,2
822,822,1019,73329,1,2023-11-23,3082471.0,476391.0,13613.232166000003,43561.0,5465.234638999998,0.0,0.0,6661.860127999999,0.0,0.0,43561.0,13613.232166000003,476391.0,3082471.0,5465.234638999998,6661.860127999999,,,,,218,1019,80,2023,10,22,3,3,1,0,2
823,823,1019,73329,1,2023-11-24,2671353.0,447608.0,12545.027905000004,42804.0,5274.090151677581,0.0,0.0,6316.091290355162,0.0,0.0,42804.0,12545.027905000004,447608.0,2671353.0,5274.090151677581,6316.091290355162,,,,,218,1019,80,2023,10,23,4,3,1,0,2
824,824,1019,73329,1,2023-11-25,2936303.0,473643.0,12605.779197000003,45446.0,5420.782698,0.0,0.0,6448.444527,0.0,0.0,45446.0,12605.779197000003,473643.0,2936303.0,5420.782698,6448.444527,,,,,218,1019,80,2023,10,24,5,3,1,1,2
825,825,1019,73329,1,2023-11-26,3327884.0,542269.0,12831.153201000005,44869.0,5821.734215,0.0,0.0,6627.984498,0.0,0.0,44869.0,12831.153201000005,542269.0,3327884.0,5821.734215,6627.984498,,,,,218,1019,80,2023,10,25,6,3,1,1,2
826,826,1019,73329,1,2023-11-27,2044734.0,378209.0,8027.605354000001,30067.0,3572.799068999999,0.0,0.0,4215.64458,0.0,0.0,30067.0,8027.605354000001,378209.0,2044734.0,3572.799068999999,4215.64458,,,,,218,1019,80,2023,10,26,0,3,1,0,2
827,827,1019,73329,1,2023-11-28,1473908.0,274394.0,7133.841106999998,27916.0,2651.7790210000007,0.0,0.0,3233.848653999999,0.0,0.0,27916.0,7133.841106999998,274394.0,1473908.0,2651.7790210000007,3233.848653999999,,,,,218,1019,80,2023,10,27,1,3,1,0,2
828,828,1019,73329,1,2023-11-29,1001783.0,211346.0,5595.481955,24488.0,2800.862125000001,0.0,0.0,3176.8372980000004,0.0,0.0,24488.0,5595.481955,211346.0,1001783.0,2800.862125000001,3176.8372980000004,,,,,218,1019,80,2023,10,28,2,3,1,0,2
